id,name,age,salary,hire_date,profile,department,bonus
192,Name_892,19.0,70000,2025-10-28,"{""address"": ""Street 82, City 29"", ""phone"": ""3678850703"", ""email"": ""email_74@example.com""}",IT,3492.0
193,Name_461,,50000,,"{""address"": ""Street 92, City 22"", ""phone"": ""3187134964"", ""email"": ""email_828@example.com""}",Finance,3442.0
194,Name_691,64.0,70000,2022-03-10,,,
195,Name_575,61.0,70000,2022-10-06,"{""address"": ""Street 68, City 28"", ""phone"": ""3894597213"", ""email"": ""email_720@example.com""}",,4744.0
196,Name_864,,70000,2019-01-28,"{""address"": ""Street 11, City 49"", ""phone"": ""7957370679"", ""email"": ""email_220@example.com""}",,1662.0
197,Name_743,42.0,60000,2024-10-28,"{""address"": ""Street 93, City 42"", ""phone"": ""2327942683"", ""email"": ""email_841@example.com""}",HR,5559.0
198,Name_241,67.0,,2016-06-04,"{""address"": ""Street 35, City 3"", ""phone"": ""6277850994"", ""email"": ""email_74@example.com""}",Marketing,1104.0
199,Name_564,31.0,70000,,"{""address"": ""Street 5, City 16"", ""phone"": ""6195650679"", ""email"": ""email_998@example.com""}",,5629.0
200,Name_96,23.0,60000,2016-11-14,"{""address"": ""Street 4, City 23"", ""phone"": ""5437978664"", ""email"": ""email_238@example.com""}",IT,1394.0
201,Name_900,29.0,60000,2016-03-21,"{""address"": ""Street 39, City 27"", ""phone"": ""9534385516"", ""email"": ""email_295@example.com""}",IT,9469.0
202,Name_734,37.0,,2019-07-18,"{""address"": ""Street 89, City 19"", ""phone"": ""1353098547"", ""email"": ""email_360@example.com""}",Finance,9337.0
203,Name_485,40.0,60000,2022-10-15,"{""address"": ""Street 16, City 3"", ""phone"": ""3590619772"", ""email"": ""email_513@example.com""}",HR,4680.0
204,Name_407,47.0,50000,2020-10-16,"{""address"": ""Street 37, City 10"", ""phone"": ""2681500019"", ""email"": ""email_93@example.com""}",IT,7957.0
205,Name_231,47.0,50000,2025-04-20,"{""address"": ""Street 11, City 30"", ""phone"": ""3893331995"", ""email"": ""email_265@example.com""}",IT,4866.0
206,Name_749,55.0,50000,2022-05-11,"{""address"": ""Street 29, City 2"", ""phone"": ""2334940426"", ""email"": ""email_175@example.com""}",Finance,4439.0
207,Name_655,75.0,,,"{""address"": ""Street 39, City 5"", ""phone"": ""7536556293"", ""email"": ""email_261@example.com""}",Finance,8679.0
208,Name_171,47.0,60000,2023-07-25,"{""address"": ""Street 97, City 3"", ""phone"": ""1697678781"", ""email"": ""email_588@example.com""}",Marketing,1115.0
209,Name_541,58.0,50000,2019-10-23,"{""address"": ""Street 23, City 26"", ""phone"": ""1450478786"", ""email"": ""email_473@example.com""}",Marketing,3970.0
210,Name_36,47.0,70000,2016-06-20,"{""address"": ""Street 86, City 26"", ""phone"": ""1531097106"", ""email"": ""email_167@example.com""}",Marketing,1587.0
211,Name_525,74.0,60000,2021-07-07,"{""address"": ""Street 66, City 28"", ""phone"": ""3308760276"", ""email"": ""email_403@example.com""}",IT,
212,Name_160,75.0,50000,2024-08-01,"{""address"": ""Street 30, City 43"", ""phone"": ""8823671759"", ""email"": ""email_307@example.com""}",Finance,8887.0
213,Name_839,53.0,60000,2021-06-28,"{""address"": ""Street 88, City 21"", ""phone"": ""2600748193"", ""email"": ""email_973@example.com""}",HR,9031.0
214,Name_699,66.0,50000,2025-05-04,"{""address"": ""Street 66, City 50"", ""phone"": ""1689810589"", ""email"": ""email_89@example.com""}",Marketing,5827.0
215,Name_243,51.0,70000,2021-02-24,"{""address"": ""Street 52, City 34"", ""phone"": ""2623411401"", ""email"": ""email_887@example.com""}",,2172.0
216,Name_86,33.0,60000,2021-12-18,"{""address"": ""Street 71, City 33"", ""phone"": ""6300683102"", ""email"": ""email_850@example.com""}",IT,8950.0
217,Name_796,41.0,50000,2018-01-16,"{""address"": ""Street 91, City 17"", ""phone"": ""9618219402"", ""email"": ""email_22@example.com""}",HR,8725.0
218,Name_578,31.0,50000,2023-09-04,"{""address"": ""Street 96, City 44"", ""phone"": ""6366690167"", ""email"": ""email_843@example.com""}",IT,6591.0
219,Name_682,43.0,,2021-10-16,"{""address"": ""Street 58, City 45"", ""phone"": ""2692627095"", ""email"": ""email_916@example.com""}",Marketing,1891.0
220,Name_557,25.0,70000,2019-06-21,"{""address"": ""Street 2, City 12"", ""phone"": ""6917149565"", ""email"": ""email_651@example.com""}",IT,8068.0
221,Name_574,31.0,50000,2024-06-22,"{""address"": ""Street 14, City 14"", ""phone"": ""7327873515"", ""email"": ""email_860@example.com""}",Marketing,5688.0
222,Name_953,48.0,50000,2017-02-04,"{""address"": ""Street 49, City 35"", ""phone"": ""6727011052"", ""email"": ""email_743@example.com""}",IT,7079.0
223,Name_646,19.0,,,"{""address"": ""Street 100, City 48"", ""phone"": ""5529498364"", ""email"": ""email_686@example.com""}",Marketing,4738.0
224,Name_796,65.0,,2020-02-13,"{""address"": ""Street 85, City 38"", ""phone"": ""5693861451"", ""email"": ""email_33@example.com""}",Finance,1505.0
225,Name_28,21.0,60000,2021-05-01,"{""address"": ""Street 59, City 8"", ""phone"": ""9685011831"", ""email"": ""email_511@example.com""}",Finance,3282.0
226,Name_620,18.0,,2023-05-08,"{""address"": ""Street 20, City 5"", ""phone"": ""7221623814"", ""email"": ""email_32@example.com""}",Finance,6324.0
227,Name_556,72.0,,2019-10-07,"{""address"": ""Street 64, City 6"", ""phone"": ""8315570037"", ""email"": ""email_97@example.com""}",Finance,8440.0
228,Name_340,37.0,50000,2023-06-29,"{""address"": ""Street 84, City 43"", ""phone"": ""6629828188"", ""email"": ""email_470@example.com""}",Finance,4158.0
229,Name_798,76.0,70000,2021-05-21,"{""address"": ""Street 83, City 7"", ""phone"": ""5682576824"", ""email"": ""email_7@example.com""}",,4380.0
230,Name_958,31.0,60000,2018-03-01,"{""address"": ""Street 92, City 30"", ""phone"": ""2022030226"", ""email"": ""email_897@example.com""}",IT,7710.0
231,Name_331,57.0,50000,2021-02-21,"{""address"": ""Street 41, City 47"", ""phone"": ""1644081455"", ""email"": ""email_16@example.com""}",Finance,8648.0
232,Name_640,42.0,,2023-06-22,"{""address"": ""Street 18, City 25"", ""phone"": ""6353005108"", ""email"": ""email_850@example.com""}",,
233,Name_506,77.0,70000,2019-10-28,"{""address"": ""Street 2, City 23"", ""phone"": ""3842630135"", ""email"": ""email_635@example.com""}",,5205.0
234,Name_348,42.0,50000,2017-08-26,"{""address"": ""Street 86, City 23"", ""phone"": ""2738635684"", ""email"": ""email_528@example.com""}",IT,1892.0
235,Name_473,20.0,50000,2024-09-14,"{""address"": ""Street 17, City 15"", ""phone"": ""4846827282"", ""email"": ""email_825@example.com""}",IT,5776.0
236,Name_231,22.0,60000,2025-09-08,"{""address"": ""Street 11, City 13"", ""phone"": ""6813387053"", ""email"": ""email_420@example.com""}",Marketing,9295.0
237,Name_190,55.0,,2016-09-26,"{""address"": ""Street 44, City 19"", ""phone"": ""3400844344"", ""email"": ""email_484@example.com""}",Marketing,2720.0
238,Name_225,71.0,50000,,"{""address"": ""Street 58, City 26"", ""phone"": ""3891639111"", ""email"": ""email_684@example.com""}",Finance,2710.0
239,Name_385,43.0,,2020-04-24,"{""address"": ""Street 93, City 47"", ""phone"": ""6548527988"", ""email"": ""email_8@example.com""}",HR,9413.0
240,Name_377,57.0,60000,2023-06-29,,Marketing,
241,Name_283,55.0,,2020-03-09,"{""address"": ""Street 74, City 35"", ""phone"": ""3091245625"", ""email"": ""email_291@example.com""}",HR,9158.0
242,Name_958,55.0,,2025-01-17,"{""address"": ""Street 77, City 7"", ""phone"": ""1474207250"", ""email"": ""email_201@example.com""}",Marketing,3254.0
243,Name_633,21.0,70000,2024-12-26,"{""address"": ""Street 22, City 15"", ""phone"": ""9186313039"", ""email"": ""email_187@example.com""}",,2220.0
244,Name_628,24.0,60000,2016-05-11,"{""address"": ""Street 27, City 44"", ""phone"": ""3668327823"", ""email"": ""email_542@example.com""}",,4480.0
245,Name_973,47.0,50000,2020-09-11,"{""address"": ""Street 54, City 12"", ""phone"": ""6471222570"", ""email"": ""email_121@example.com""}",,5306.0
246,Name_745,47.0,,2025-12-11,"{""address"": ""Street 39, City 13"", ""phone"": ""7409633968"", ""email"": ""email_50@example.com""}",HR,7311.0
247,Name_259,73.0,60000,2022-03-17,"{""address"": ""Street 2, City 10"", ""phone"": ""8869994613"", ""email"": ""email_903@example.com""}",Finance,3450.0
248,Name_359,36.0,70000,2023-08-19,"{""address"": ""Street 20, City 21"", ""phone"": ""9251238197"", ""email"": ""email_424@example.com""}",Marketing,4428.0
249,Name_710,56.0,,2019-01-17,"{""address"": ""Street 30, City 17"", ""phone"": ""5380862711"", ""email"": ""email_162@example.com""}",Marketing,
250,Name_456,52.0,,2020-02-01,"{""address"": ""Street 77, City 24"", ""phone"": ""2783046066"", ""email"": ""email_140@example.com""}",HR,7634.0
251,Name_411,57.0,,2018-06-10,,,1908.0
252,Name_649,50.0,50000,,,Finance,1947.0
253,Name_318,50.0,60000,2023-12-05,"{""address"": ""Street 42, City 2"", ""phone"": ""7184619141"", ""email"": ""email_105@example.com""}",Marketing,3933.0
254,Name_677,31.0,50000,2025-03-17,"{""address"": ""Street 100, City 35"", ""phone"": ""2109927276"", ""email"": ""email_591@example.com""}",Finance,7305.0
255,Name_225,55.0,50000,2020-05-22,,Finance,8108.0
256,Name_819,,70000,2024-04-12,"{""address"": ""Street 88, City 46"", ""phone"": ""3652457246"", ""email"": ""email_913@example.com""}",IT,1884.0
257,Name_234,74.0,60000,,"{""address"": ""Street 67, City 12"", ""phone"": ""3864548273"", ""email"": ""email_86@example.com""}",Finance,3646.0
258,Name_684,45.0,50000,2017-09-22,"{""address"": ""Street 80, City 33"", ""phone"": ""3748042637"", ""email"": ""email_186@example.com""}",IT,1480.0
259,Name_664,31.0,70000,,"{""address"": ""Street 2, City 41"", ""phone"": ""7995530689"", ""email"": ""email_344@example.com""}",HR,
260,Name_975,53.0,,2018-10-28,"{""address"": ""Street 91, City 21"", ""phone"": ""9133815934"", ""email"": ""email_315@example.com""}",,7121.0
261,Name_827,55.0,50000,2022-08-01,"{""address"": ""Street 74, City 5"", ""phone"": ""6866701570"", ""email"": ""email_99@example.com""}",IT,6542.0
262,Name_374,33.0,,2017-02-10,"{""address"": ""Street 18, City 30"", ""phone"": ""8873992565"", ""email"": ""email_975@example.com""}",Finance,2029.0
263,Name_672,77.0,,2023-06-27,"{""address"": ""Street 65, City 21"", ""phone"": ""5302643289"", ""email"": ""email_456@example.com""}",,1202.0
264,Name_608,38.0,50000,,"{""address"": ""Street 37, City 4"", ""phone"": ""6312934022"", ""email"": ""email_96@example.com""}",Finance,4921.0
265,Name_472,45.0,,2024-11-27,"{""address"": ""Street 73, City 27"", ""phone"": ""3253363524"", ""email"": ""email_761@example.com""}",Finance,7336.0
266,Name_233,,,2018-02-05,,IT,3783.0
267,Name_692,23.0,60000,2017-12-24,"{""address"": ""Street 91, City 32"", ""phone"": ""6963695739"", ""email"": ""email_364@example.com""}",HR,4028.0
268,Name_113,58.0,70000,2018-06-10,"{""address"": ""Street 52, City 36"", ""phone"": ""1050373664"", ""email"": ""email_147@example.com""}",Finance,8904.0
269,Name_830,32.0,70000,2016-09-13,"{""address"": ""Street 13, City 25"", ""phone"": ""2736166033"", ""email"": ""email_303@example.com""}",IT,8155.0
270,Name_497,61.0,50000,,"{""address"": ""Street 85, City 18"", ""phone"": ""9651416518"", ""email"": ""email_551@example.com""}",Finance,7762.0
271,Name_442,20.0,,2022-12-24,"{""address"": ""Street 53, City 28"", ""phone"": ""6150579522"", ""email"": ""email_393@example.com""}",,3921.0
272,Name_564,60.0,70000,2016-10-26,"{""address"": ""Street 24, City 43"", ""phone"": ""8749076959"", ""email"": ""email_64@example.com""}",HR,1319.0
273,Name_268,64.0,50000,,"{""address"": ""Street 10, City 3"", ""phone"": ""3111167856"", ""email"": ""email_465@example.com""}",Finance,8954.0
274,Name_510,52.0,,2024-10-12,"{""address"": ""Street 96, City 24"", ""phone"": ""2131134126"", ""email"": ""email_770@example.com""}",HR,3151.0
275,Name_807,31.0,50000,2021-10-03,"{""address"": ""Street 82, City 17"", ""phone"": ""3667099407"", ""email"": ""email_514@example.com""}",HR,3127.0
276,Name_386,19.0,60000,2024-09-17,"{""address"": ""Street 26, City 34"", ""phone"": ""4691912481"", ""email"": ""email_992@example.com""}",,
277,Name_387,46.0,50000,2024-06-17,"{""address"": ""Street 57, City 37"", ""phone"": ""4933043042"", ""email"": ""email_931@example.com""}",,7807.0
278,Name_113,21.0,60000,2024-02-14,"{""address"": ""Street 43, City 5"", ""phone"": ""2756096194"", ""email"": ""email_442@example.com""}",Marketing,4928.0
279,Name_613,43.0,,,"{""address"": ""Street 89, City 4"", ""phone"": ""1629664131"", ""email"": ""email_355@example.com""}",HR,5505.0
280,Name_625,68.0,,,"{""address"": ""Street 12, City 44"", ""phone"": ""9298692950"", ""email"": ""email_226@example.com""}",Finance,3544.0
281,Name_952,29.0,,2024-04-28,"{""address"": ""Street 52, City 31"", ""phone"": ""5066175358"", ""email"": ""email_346@example.com""}",,
282,Name_81,,50000,2019-12-16,"{""address"": ""Street 82, City 9"", ""phone"": ""4532699325"", ""email"": ""email_874@example.com""}",Finance,1947.0
283,Name_699,34.0,,2025-01-16,"{""address"": ""Street 38, City 22"", ""phone"": ""6647118577"", ""email"": ""email_140@example.com""}",HR,4360.0
284,Name_113,,,2022-10-24,"{""address"": ""Street 63, City 5"", ""phone"": ""9186444394"", ""email"": ""email_106@example.com""}",,6016.0
285,Name_2,27.0,60000,2020-02-07,"{""address"": ""Street 98, City 19"", ""phone"": ""1101370792"", ""email"": ""email_940@example.com""}",Marketing,
286,Name_642,65.0,,2016-08-14,"{""address"": ""Street 38, City 24"", ""phone"": ""7230614054"", ""email"": ""email_735@example.com""}",HR,4086.0
287,Name_220,39.0,,2019-05-04,"{""address"": ""Street 18, City 15"", ""phone"": ""8261975441"", ""email"": ""email_646@example.com""}",Finance,4983.0
288,Name_566,58.0,,,"{""address"": ""Street 44, City 18"", ""phone"": ""4121710426"", ""email"": ""email_15@example.com""}",Marketing,4677.0
289,Name_855,60.0,70000,2018-02-16,"{""address"": ""Street 5, City 17"", ""phone"": ""9049561456"", ""email"": ""email_195@example.com""}",HR,9809.0
290,Name_997,38.0,,2016-04-30,"{""address"": ""Street 43, City 37"", ""phone"": ""3121861695"", ""email"": ""email_618@example.com""}",,1994.0
291,Name_736,32.0,,2020-06-24,"{""address"": ""Street 33, City 25"", ""phone"": ""5330156628"", ""email"": ""email_695@example.com""}",HR,1279.0
292,Name_225,52.0,60000,2017-03-11,"{""address"": ""Street 41, City 10"", ""phone"": ""7344570914"", ""email"": ""email_606@example.com""}",IT,8915.0
293,Name_385,,,2024-04-12,"{""address"": ""Street 66, City 22"", ""phone"": ""2036563779"", ""email"": ""email_374@example.com""}",Finance,9435.0
294,Name_403,79.0,50000,2021-12-16,"{""address"": ""Street 37, City 25"", ""phone"": ""8796842026"", ""email"": ""email_782@example.com""}",,6624.0
295,Name_638,38.0,60000,2025-04-16,,,2191.0
296,Name_130,38.0,60000,,"{""address"": ""Street 45, City 15"", ""phone"": ""3133943925"", ""email"": ""email_180@example.com""}",IT,7505.0
297,Name_53,38.0,50000,2016-11-29,"{""address"": ""Street 76, City 8"", ""phone"": ""1151950073"", ""email"": ""email_57@example.com""}",Marketing,1091.0
298,Name_684,77.0,50000,,"{""address"": ""Street 85, City 15"", ""phone"": ""3281416572"", ""email"": ""email_125@example.com""}",,4298.0
299,Name_730,61.0,70000,2022-09-05,"{""address"": ""Street 94, City 24"", ""phone"": ""9655928870"", ""email"": ""email_832@example.com""}",Marketing,7704.0
300,Name_672,49.0,70000,2018-02-08,"{""address"": ""Street 76, City 38"", ""phone"": ""4238445018"", ""email"": ""email_394@example.com""}",Marketing,1510.0
301,Name_710,72.0,,2024-06-30,"{""address"": ""Street 51, City 46"", ""phone"": ""4126314197"", ""email"": ""email_77@example.com""}",Marketing,8532.0
302,Name_416,22.0,70000,2021-08-02,,HR,9952.0
303,Name_247,56.0,50000,2021-01-07,,IT,9902.0
304,Name_836,,70000,2019-12-29,"{""address"": ""Street 77, City 48"", ""phone"": ""5411924926"", ""email"": ""email_170@example.com""}",Finance,7212.0
305,Name_439,70.0,60000,2021-08-25,"{""address"": ""Street 25, City 3"", ""phone"": ""7944598700"", ""email"": ""email_977@example.com""}",IT,
306,Name_203,35.0,50000,2017-03-06,"{""address"": ""Street 51, City 29"", ""phone"": ""3099884817"", ""email"": ""email_408@example.com""}",,2680.0
307,Name_184,38.0,,2016-05-25,"{""address"": ""Street 91, City 45"", ""phone"": ""5999727499"", ""email"": ""email_751@example.com""}",IT,2612.0
308,Name_123,25.0,60000,2021-10-11,"{""address"": ""Street 93, City 5"", ""phone"": ""5987651227"", ""email"": ""email_134@example.com""}",Finance,6154.0
309,Name_401,61.0,60000,2023-11-21,"{""address"": ""Street 99, City 49"", ""phone"": ""4785165885"", ""email"": ""email_807@example.com""}",HR,5156.0
310,Name_767,69.0,60000,2022-08-14,"{""address"": ""Street 73, City 47"", ""phone"": ""8444958727"", ""email"": ""email_579@example.com""}",,6837.0
311,Name_294,51.0,50000,2021-01-24,"{""address"": ""Street 31, City 12"", ""phone"": ""1106062193"", ""email"": ""email_863@example.com""}",HR,
312,Name_280,27.0,50000,2022-03-26,"{""address"": ""Street 53, City 50"", ""phone"": ""3743381190"", ""email"": ""email_230@example.com""}",,5466.0
313,Name_837,68.0,,2022-11-23,"{""address"": ""Street 2, City 19"", ""phone"": ""7445120937"", ""email"": ""email_849@example.com""}",Finance,5350.0
314,Name_884,,70000,2023-12-31,"{""address"": ""Street 64, City 15"", ""phone"": ""7381762358"", ""email"": ""email_281@example.com""}",HR,9686.0
315,Name_610,74.0,70000,2017-10-31,"{""address"": ""Street 64, City 48"", ""phone"": ""7099586225"", ""email"": ""email_90@example.com""}",Finance,2070.0
316,Name_198,41.0,70000,,"{""address"": ""Street 53, City 4"", ""phone"": ""3420780374"", ""email"": ""email_404@example.com""}",Finance,
317,Name_982,57.0,70000,2023-09-24,"{""address"": ""Street 20, City 49"", ""phone"": ""2279939088"", ""email"": ""email_10@example.com""}",IT,7542.0
318,Name_907,41.0,60000,2016-06-02,"{""address"": ""Street 11, City 27"", ""phone"": ""1199030605"", ""email"": ""email_549@example.com""}",,4174.0
319,Name_511,73.0,50000,2025-03-24,,Marketing,2884.0
320,Name_752,49.0,70000,2024-03-20,"{""address"": ""Street 7, City 42"", ""phone"": ""4134017651"", ""email"": ""email_979@example.com""}",Marketing,9552.0
321,Name_144,73.0,60000,2019-11-30,"{""address"": ""Street 93, City 20"", ""phone"": ""7727175528"", ""email"": ""email_491@example.com""}",HR,
322,Name_609,50.0,50000,2020-02-17,"{""address"": ""Street 37, City 35"", ""phone"": ""7899623114"", ""email"": ""email_122@example.com""}",Finance,9598.0
